alpha,lib_cut,max_iter,tol,performance_score
0.08,90.0,125.0,0.001,0.693344
0.08,90.0,125.0,0.0001,0.693344
0.08,90.0,125.0,1e-05,0.693344
0.08,90.0,125.0,1e-06,0.693344
0.08,90.0,150.0,0.001,0.693344
0.08,90.0,150.0,0.0001,0.693344
0.08,90.0,150.0,1e-05,0.693344
0.08,90.0,150.0,1e-06,0.693344
0.08,90.0,175.0,0.001,0.693344
0.08,90.0,175.0,0.0001,0.693344
0.08,90.0,175.0,1e-05,0.693344
0.08,90.0,175.0,1e-06,0.693344
0.08,90.0,200.0,0.001,0.693344
0.08,90.0,200.0,0.0001,0.693344
0.08,90.0,200.0,1e-05,0.693344
0.08,90.0,200.0,1e-06,0.693344
